Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.31145992651180343, 0.36918976216414534, 17.554942644224997, 20.808792874935143, 9335.9140625, 8.278595587166674, 0.3476, 655611, 1946307, 696074, 1000, 7.35584959414608E-4, 0.0016283281899598203, 0.004327264440054278, 0.0025539867405311224, 0.0027109744141375638, 0.002637154969299123, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3121206891575692, 0.3562936149632046, 17.5921854782479, 20.08192207977551, 9335.9140625, 8.241635353133331, 0.3384666666666667, 652886, 1937763, 691960, 1000, 9.740298635873168E-4, 4.7116623432253064E-4, 0.003993786618174586, 0.0029513939318665276, 0.013921100105105161, 0.011330908028107085, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.3103093365473905, 0.3654405406058323, 17.490091473615337, 20.597473973804593, 9336.0234375, 77.32246601854993, 1.9694833333333333, 5366271, 16027192, 5759075, 1000, 1.2470091134702573E-4, 2.813962206017491E-5, 4.496422225243999E-5, 4.008211560396814E-5, 0.01310115639504591, 0.004951239988416963, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.31187698775319184, 0.36680821804111824, 17.578449636773605, 20.674560933918983, 9384.41015625, 49.39509494624992, 1.36085, 3515861, 10484808, 3763072, 1000, 0.0024500937216595524, 2.356884931746405E-4, 5.474032803434967E-4, 6.462190020021815E-4, 0.016537712783134057, 0.030232716479380868, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.31841104123618913, 0.3743622631334772, 17.94673115347771, 21.10033265297583, 9275.05859375, 33.417306571466696, 0.95905, 2408709, 7178184, 2585294, 1000, 8.042126197553622E-5, 1.014743675702634E-5, 2.278671334933934E-5, 1.6618985407686587E-5, 0.00311825640070659, 7.056226304771974E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.3218325170339032, 0.3475021089438728, 18.13957718686685, 19.58640284667802, 9275.05859375, 25.9206085039, 0.7558, 1909457, 5685967, 2042297, 1000, 0.003152257433940552, 1.3551091293254847E-4, 8.740068444890006E-4, 5.731082419385293E-4, 0.019824002839271056, 0.019846542250196893, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.30901105040926025, 0.36697292695622497, 17.41691564343416, 20.683844489559906, 9275.05859375, 20.31691300261669, 0.6274333333333333, 1532586, 4561021, 1638854, 1000, 7.703620780642971E-5, 4.3440044007622935E-5, 7.146709601520527E-5, 6.638479305559765E-5, 0.0010350246853914296, 1.6494374531356244E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.30960758261878146, 0.3725086581424326, 17.450538231228553, 20.9958571601981, 9275.05859375, 15.886478688533392, 0.5110833333333333, 1211121, 3603278, 1300148, 1000, 1.7545567793486743E-4, 5.182675094392659E-5, 1.1081847878843289E-4, 1.253802072875989E-4, 0.003454152448771007, 5.723501037324378E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.311454586766044, 0.36980505961480853, 17.55464167796076, 20.84347313565601, 9275.05859375, 14.013697133249996, 0.46355, 1079752, 3204995, 1149408, 1000, 0.0012986130816078178, 2.93653796648366E-4, 6.754882895006626E-4, 8.278488832544234E-4, 0.003757078748650107, 0.0064872771164146996, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.32032119728951874, 0.39639916214726323, 18.054394056802934, 22.342407364082952, 9275.05859375, 11.759974626783343, 0.40901666666666664, 911470, 2705088, 972329, 1000, 0.0018703216691288713, 4.282768688666645E-4, 9.978992976996512E-4, 0.0014099399452913205, 0.023016549463927775, 0.012961804292164298, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.3232605225975501, 0.39219377801555666, 18.220064445841743, 22.105377586108464, 9275.05859375, 11.84398255145, 0.3867833333333333, 916971, 2725485, 982708, 1000, 0.0013986190260833094, 3.8004160746539473E-4, 9.478812625302028E-4, 0.0012769976856145885, 0.007999409118326592, 0.006532884909719741, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.3267663886124888, 0.4057260634665562, 18.417666999402524, 22.86810330045032, 9275.05859375, 10.43073363306666, 0.35935, 812803, 2415803, 872533, 1000, 0.0012622287045902208, 3.276881385870487E-4, 8.212756750436359E-4, 9.609166868482832E-4, 0.012236686244662606, 0.004560599188337385, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.32488829775052447, 0.3480724328973935, 18.31181139951309, 19.618548247869157, 9275.05859375, 10.15910020836667, 0.3402, 790796, 2350337, 845619, 1000, 0.00186119523779999, 3.4698151452963445E-4, 0.001100387834744771, 9.302326380669244E-4, 0.02023997953220687, 0.007601870854098363, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.32907899020001224, 0.38897816782700995, 18.548013104221177, 21.924134839863914, 9275.05859375, 9.083985978716656, 0.33621666666666666, 711852, 2116786, 764272, 1000, 3.043229915099415E-5, 7.248967176673524E-6, 1.85210717919645E-5, 1.2777143662958216E-5, 0.002645741967135096, 2.3805718242475267E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3129819301731846, 0.3580622062391518, 17.640727956252398, 20.18160590991715, 9275.05859375, 9.183746117033332, 0.31016666666666665, 710036, 2113241, 761764, 1000, 2.9101829816278816E-5, 8.813683161687336E-6, 2.6476354734323874E-5, 1.4627187303520329E-5, 0.0026840216697851535, 2.123612510957917E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.3087327846148757, 0.3876626724883536, 17.401231635173517, 21.849989040507023, 9275.05859375, 8.82066859559999, 0.30501666666666666, 695337, 2070043, 745258, 1000, 9.58535207789348E-5, 1.187896912234094E-5, 5.03355024380431E-5, 3.3480691560081646E-5, 0.001668151791775527, 2.2380510677229436E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.30996603027458663, 0.36212398570353205, 17.470741562389286, 20.41054163956063, 9275.05859375, 8.357390804549993, 0.28778333333333334, 658506, 1957654, 702714, 1000, 2.6995453851256227E-5, 9.475946802813568E-5, 1.791023479671309E-4, 8.969834339464362E-5, 4.831595161848946E-4, 2.8342339431208275E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.3153724388987547, 0.3628825100159106, 17.775465172811504, 20.453294654201027, 9275.05859375, 8.432718484233337, 0.2911666666666667, 665574, 1974269, 704765, 1000, 8.072311731927442E-4, 0.001571492650379906, 0.0046269120460294254, 0.0028113322336395497, 0.004729445802417056, 0.0059455233381556115, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3135874553157375, 0.3503120965118701, 17.67485741639259, 19.74478332001737, 9275.05859375, 7.905151762116665, 0.27331666666666665, 624907, 1852501, 661049, 1000, 7.332755748740557E-4, 4.266763249391359E-4, 0.0035058376960591477, 0.002655912661351899, 0.009713831682880569, 0.0017735362018805926, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm, 0.322692185268798, 0.39100262299657595, 18.18803101759126, 22.038240030812744, 9275.05859375, 76.35909848921669, 1.9976666666666667, 5323332, 15898150, 5712699, 1000, 1.1422386644752855E-4, 2.979042419928798E-5, 4.0144563647288084E-5, 3.3838958100655545E-5, 0.01645987580012582, 0.00394155151994226, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm, 0.32371170788700365, 0.3589121116848987, 18.245494786004535, 20.229509476582045, 9295.921875, 48.56664318283346, 1.2980166666666666, 3472684, 10355793, 3717638, 1000, 0.0010219391444559723, 5.736602069159057E-5, 1.2251643901669862E-4, 1.6153586277831898E-4, 0.00722953665539537, 0.01188476215177594, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm, 0.3198857242849589, 0.3772398189714552, 18.02984931455062, 21.26252150422551, 9295.921875, 32.86804163068341, 0.9315, 2403306, 7161332, 2578961, 1000, 9.339542664228512E-5, 1.1387509220950352E-5, 2.5337167064179468E-5, 1.822770521001863E-5, 0.0038449408502927262, 7.501572862553911E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm, 0.32286314142885153, 0.3225513047909894, 18.197666689242595, 18.18009051386316, 9295.921875, 25.700439299133368, 0.7505333333333334, 1895208, 5643063, 2027397, 1000, 0.0033148699266055148, 1.447516420024839E-4, 9.195907396257272E-4, 6.236807655557855E-4, 0.0224883356532544, 0.016712351481243188, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm, 0.32451774878213824, 0.39650637367887503, 18.290925997144477, 22.34845017128875, 9295.921875, 19.776150497983334, 0.6305833333333334, 1488603, 4429226, 1591803, 1000, 6.386719781084486E-5, 4.08058700759127E-5, 5.936339411266719E-5, 5.402273323737755E-5, 0.0026552086340356678, 4.602708480788162E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.3315675296976741, 0.3864464577221123, 18.688275669099443, 21.781439032473752, 9295.921875, 14.850070686166678, 0.50775, 1141598, 3396694, 1228097, 1000, 4.6453525223494E-5, 2.5961696502657928E-5, 4.231567323747697E-5, 3.780984736106859E-5, 0.0033665482676121005, 2.543653328184771E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.3280623156819563, 0.374901198080212, 18.490709864436205, 21.130708862797928, 9295.921875, 13.29440067351668, 0.4579166666666667, 1034676, 3070826, 1102423, 1000, 7.574085725415138E-4, 1.048189786400158E-4, 2.2112471741880002E-4, 2.9274666986828094E-4, 0.0019004135145785927, 0.002688948159024553, N/A , N/A
