Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
1.5 m, 8.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.293127589882175,0.351956745456389,16.5216696910332,19.8374813380715,4200.16796875,26.5561980067,1.10203333333333,1793395,5350261,1883589,1000,3.43360911154394E-06,7.23365438760293E-06,5.59528056871486E-06,4.26480212457893E-06,1.02123407475491E-05,4.64685552875962E-06, N/A , N/A
1.5 m, 8.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292562478156218,0.355939975756457,16.4898180687463,20.0619897691867,4250.40625,27.0138290057834,1.20595,1800535,5371418,1891166,1000,1.71920258748776E-06,3.32949052166198E-06,1.88545588926022E-06,1.46349381518012E-06,3.49257772323371E-06,8.22966776027406E-07, N/A , N/A
1.5 m, 9.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.293652770206748,0.349933344408894,16.5512706434864,19.7234355610341,4163.80078125,26.2535018778,1.21063333333333,1802169,5376469,1893417,1000,1.80185759230294E-06,2.90077706751151E-06,2.72337067304993E-06,1.37360691576802E-06,4.03914130367665E-06,9.43247983157024E-07, N/A , N/A
2.0 m, 1.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.291767290223925,0.351768729186449,16.4449985675697,19.8268841005008,4262.41015625,25.4215702010834,0.648516666666667,1716214,5121839,1800090,1000,9.51885116577557E-07,1.17373636354312E-06,1.55048185024199E-06,1.19654919926836E-06,1.4832228977895E-06,7.21782240102123E-07, N/A , N/A
2.0 m, 1.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.289364152320146,0.35532956950396,16.3095495274974,20.0275851930595,4253.7421875,25.5451568937833,0.697633333333333,1719414,5131036,1803026,1000,4.70884838605047E-06,1.92364449443026E-05,2.53585682480544E-05,1.71911614372277E-05,5.7846764966175E-05,3.43062789420056E-05, N/A , N/A
2.0 m, 2.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292806002142065,0.351341644575265,16.5035439103078,19.8028121566795,4143.55859375,25.52373363735,0.669883333333333,1728462,5158051,1813085,1000,1.3255405873987E-06,1.88152292085074E-06,2.60509978345125E-06,1.75930504201E-06,1.35753492133834E-06,3.2228819278531E-06, N/A , N/A
2.0 m, 2.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.289164552937251,0.345988399318138,16.2982994262153,19.5010850147585,4183.3046875,25.2976600200666,0.7354,1727290,5154128,1811681,1000,1.02724769265891E-05,3.929704764466E-05,4.7803958269734E-05,3.29857312520207E-05,0.00024166532207402,7.77637687883116E-05, N/A , N/A
2.0 m, 3.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.28872104050077,0.353287631349649,16.2733015541885,19.9124946015235,4275.3984375,25.5629297122001,0.782216666666667,1737110,5183464,1822336,1000,1.12341348561577E-06,1.48050299612235E-06,1.93130542731619E-06,1.36351609731163E-06,1.47354943678324E-05,2.12153247707231E-06, N/A , N/A
2.0 m, 3.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.288754401988138,0.347872823249376,16.2751819212837,19.6072975680099,4281.48828125,25.9339744728333,0.74205,1740949,5194785,1826472,1000,7.34834711586139E-06,1.24714171641042E-05,3.50998866910839E-05,2.13386335095784E-05,6.05679798900236E-05,1.42391412954078E-05, N/A , N/A
2.0 m, 4.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.28782992209815,0.359324487120094,16.2230750848562,20.2527523611284,4209.66796875,25.9484628783,0.848,1750105,5222079,1836610,1000,2.60792952801621E-06,2.80510136137918E-06,5.37542294793374E-06,4.04258560623417E-06,6.19423006042208E-06,5.32063515579398E-06, N/A , N/A
2.0 m, 4.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.288513359542114,0.356027527795346,16.2615959477616,20.0669245004001,4160.109375,25.6365150255834,0.89675,1757250,5243401,1844484,1000,1.54079855798821E-06,1.47787541175726E-06,2.27712073122237E-06,1.74653347983301E-06,2.25419893425187E-06,1.91933250261667E-06, N/A , N/A
2.0 m, 5.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.287785789100787,0.344034799084269,16.2205875987577,19.390973449398,4301.34375,26.2380059991833,0.920466666666667,1760196,5251994,1847716,1000,1.89346275173905E-06,2.74669515393385E-06,4.62578155815941E-06,2.9031119996997E-06,4.73615838960549E-06,4.23635780299896E-06, N/A , N/A
